timestamp,temperature,vibration,pressure,rpm,current,label
2026-03-01 00:00:00,75.0,2.0,5.0,1500.0,12.0,0
2026-03-01 00:01:00,74.74651054101047,1.735852537870797,4.955935289708686,1484.9144945435503,13.4003988931307,0
2026-03-01 00:02:00,75.03225945444622,1.7161548241762525,4.907781406497103,1474.7752590400332,12.74567102457594,0
2026-03-01 00:03:00,74.57019246519168,1.8075618791028232,4.873524963628669,1493.9968267300226,12.549618528852417,0
2026-03-01 00:04:00,74.6331003747698,2.0289479974501807,4.992266279192056,1485.788180049363,12.390122624369019,0
2026-03-01 00:05:00,75.29797751244416,2.279098793329913,4.941969301681377,1482.9627713687146,12.754005392906288,0
2026-03-01 00:06:00,74.23187953313183,2.213041543607175,5.116606099155124,1494.7852425216765,12.679472115905762,0
2026-03-01 00:07:00,75.0812077674797,1.8219071785025727,5.296650911685629,1478.5747401507006,11.874351262225382,0
2026-03-01 00:08:00,75.39974365122497,1.9313245914718837,5.176551667596012,1461.949489018685,11.904208260910194,0
2026-03-01 00:09:00,75.3057462436868,2.1219979431516647,5.29736511743512,1469.1338313797946,12.38704832379022,0
2026-03-01 00:10:00,75.03964177491997,1.9887210686344794,5.372646234285168,1482.3773526324158,12.23845655427229,0
2026-03-01 00:11:00,74.11607927342938,2.019814723231301,4.854115025509879,1496.17235389547,12.409763505545474,0
2026-03-01 00:12:00,72.25989832490862,2.025856263384654,4.688452435074504,1509.7577185540154,11.491047696978272,0
2026-03-01 00:13:00,71.40388486340443,2.116060260813984,4.945542169087847,1471.155837212265,11.357503528054561,0
2026-03-01 00:14:00,72.07724536334479,2.024788887329657,5.254282008703484,1453.2705065949535,11.603287032062537,0
2026-03-01 00:15:00,71.07839762358022,2.2061635102213306,5.2196546620524975,1451.4530455748393,10.938705908703335,0
2026-03-01 00:16:00,73.36954073615374,2.2839857335720577,5.336465299262313,1476.147378686841,11.245073234733749,0
2026-03-01 00:17:00,72.74838002971782,2.1509420410424758,5.1440598906632635,1502.420668343012,10.742869422204885,0
2026-03-01 00:18:00,72.22732514638463,2.093839743526364,5.169447954123707,1512.2101608756448,10.405036865211969,0
2026-03-01 00:19:00,70.41506703686476,2.0838785333563545,5.3796785517232815,1524.1889030875466,10.735162214973938,0
2026-03-01 00:20:00,70.40896431541015,2.113835961425743,5.287886020718387,1536.0184963802465,10.59008699923235,0
2026-03-01 00:21:00,70.934080469438,2.087965982735305,5.356572262511943,1536.3333532358772,11.876225228784373,0
2026-03-01 00:22:00,73.02140497173548,2.2748931659478755,4.926299330923703,1266.1974361845193,11.638307015683955,1
2026-03-01 00:23:00,73.80604269944652,1.949382464689754,5.158285796738126,1282.1242864101928,11.143834254365062,1
2026-03-01 00:24:00,72.75102588332742,1.8496773832791251,5.147517266424405,1289.0306742936107,12.135291852391914,1
2026-03-01 00:25:00,72.69879634613199,1.965073627746305,5.159342942342501,1314.7560742803748,12.42776280476044,1
2026-03-01 00:26:00,74.49197277855264,1.8276419475848606,5.1036980777139656,1293.0349639905148,12.997822574641818,1
2026-03-01 00:27:00,75.30583841171477,1.8049749413719065,5.005290172796719,1296.1249926313858,12.55252062783972,1
2026-03-01 00:28:00,74.18722674340329,1.8874122535121796,5.472624509737245,1286.164112350692,12.23538615768376,1
2026-03-01 00:29:00,72.87525501090575,1.724095692585337,5.51565085684358,1556.89402164039,12.203944701331075,0
2026-03-01 00:30:00,73.4362625170533,1.7668441827438404,5.480115715206194,1524.5951271484375,11.980289976023355,0
2026-03-01 00:31:00,73.69243387751662,1.6877474188970003,5.3319851932369495,1507.85376607894,11.842702260136544,0
2026-03-01 00:32:00,74.80008555168787,1.665805397179188,5.262913160547306,1521.2560538602238,12.138019950176464,0
2026-03-01 00:33:00,76.80922760078171,1.4258584615050018,5.39415776092332,1510.7215380889147,12.174079612306281,0
2026-03-01 00:34:00,77.6494422122268,1.6249263464324046,5.544324519934539,1512.3537618475316,12.826321617947096,0
2026-03-01 00:35:00,77.10477845107046,1.6439979344308862,5.630873888976136,1501.5048792362043,13.613035780616983,0
2026-03-01 00:36:00,78.13473346823926,1.9640915302486934,5.5501173566333355,1494.6750142045178,13.441478809961897,0
2026-03-01 00:37:00,78.74763684282335,1.890866239512174,5.556242608790884,1494.914520169526,13.906147532636929,0
2026-03-01 00:38:00,77.66865087535518,2.038583018807785,5.367166201682029,1478.6738386747136,13.320886649634225,0
2026-03-01 00:39:00,76.05579173624447,2.05386250982342,5.519034953057612,1483.6713826090556,13.385860580636724,0
2026-03-01 00:40:00,77.89036549358332,2.083786798701156,5.493829552876134,1480.5083837797467,12.500226138918192,0
2026-03-01 00:41:00,78.55240316008253,1.8457211111452043,5.558571658975325,1482.2078618165644,12.900047386915496,0
2026-03-01 00:42:00,78.1885296794426,1.7535016110653583,5.559542243000417,1474.2190248346221,12.688780340924069,0
2026-03-01 00:43:00,77.98267709529874,1.7605567920673655,5.456526729042765,1462.2829480311593,12.505757367298713,0
2026-03-01 00:44:00,75.22989810348939,1.76392727175076,5.174125495695567,1485.587118093406,12.965074102254437,0
2026-03-01 00:45:00,72.9175777893099,1.8064848739084993,5.129222621183812,1468.7782956674773,13.044365524018906,0
2026-03-01 00:46:00,72.54133774025374,1.5946928115938959,5.063050149951348,1469.31558465779,12.932563509686299,0
2026-03-01 00:47:00,71.29040227237483,1.715734258692006,5.1952132368469535,1452.4058449657591,12.515020017315532,0
2026-03-01 00:48:00,71.49271308601472,1.670156493521692,5.503082668476591,1460.7983524571252,12.011881317762976,0
2026-03-01 00:49:00,70.84667296661542,1.6956256327296464,5.87888655506636,1461.6103725551504,12.063821016689092,0
2026-03-01 00:50:00,71.78333059222548,1.720815922421115,6.206721726624468,1456.1818811794215,12.367874522118806,0
2026-03-01 00:51:00,72.22929990134898,1.8299662966273336,5.838365343388247,1491.3917912965337,12.261478474324123,0
2026-03-01 00:52:00,72.49112353804797,1.7247056557617413,5.599127082442445,1502.0904628434407,12.637993552267137,0
2026-03-01 00:53:00,73.57747668158234,1.9103284645097556,5.66297720472111,1502.3776655804982,12.894828446629065,0
2026-03-01 00:54:00,74.38921057041361,1.9061436953665645,5.721366113594762,1524.5567990813513,12.859458669607465,0
2026-03-01 00:55:00,60.09780052581512,2.009513033159261,5.995919302000083,1518.4298445032541,12.691638180499519,1
2026-03-01 00:56:00,60.01588933324338,2.16849200849454,5.527360656411329,1522.96559205313,13.090343645363667,1
2026-03-01 00:57:00,59.14456173443766,2.346351869186946,5.565780454263557,1511.0962645290615,13.01282195672446,1
2026-03-01 00:58:00,57.495092834409675,2.2377586725044694,5.844979293987066,1494.4026319897619,13.63824942680443,1
2026-03-01 00:59:00,57.68585778744108,2.3440518550783436,5.751921750925296,1455.8808026609172,13.15118177543777,1
2026-03-01 01:00:00,72.10195668200825,2.1591404654571327,5.405697285156254,1466.677390918555,12.704824045939532,0
2026-03-01 01:01:00,70.33992268345179,2.0537667516866214,5.520544689229348,1461.749606849144,12.993038045067827,0
2026-03-01 01:02:00,72.50842757271624,2.052642016864021,5.243451382996439,1442.8810832828945,12.833018277611899,0
2026-03-01 01:03:00,73.74365905185218,2.082556134089059,5.318210322411045,1440.8630468729425,12.834671542764488,0
2026-03-01 01:04:00,73.29002265360762,2.0317215007428198,5.0345118567623395,1419.3642718951542,12.506361658186396,0
2026-03-01 01:05:00,72.12455529392562,1.9031770794719045,5.157862388061098,1425.5608250437042,13.658496263395639,0
2026-03-01 01:06:00,73.44374226819924,1.8300593467186388,5.286732106713958,1439.2258309001052,13.120757886339216,0
2026-03-01 01:07:00,74.86462451665639,1.7456660405552833,4.67126401033828,1459.1482399689653,12.692515069406419,0
2026-03-01 01:08:00,76.62267068088245,1.686143771634574,4.486267457860817,1490.2317676512191,12.135394690379492,0
2026-03-01 01:09:00,76.73199819173136,1.9071058247365336,4.569668652897007,1489.803544877121,12.158249401659475,0
2026-03-01 01:10:00,77.57995992749866,1.8108908621489594,4.7373237764375045,1500.884844090372,13.117577839592405,0
2026-03-01 01:11:00,76.97789153310138,1.7101722487304192,4.908617713347814,1493.871686417237,13.071782276588243,0
2026-03-01 01:12:00,76.9755377298477,1.8919423599672216,4.794791379834092,1492.8755692121122,11.83548792668468,0
2026-03-01 01:13:00,75.77093877921418,2.1036504926465778,4.689937464416772,1481.357346049182,11.346906802781714,0
2026-03-01 01:14:00,76.39100678652487,2.116560677434374,4.501652759038438,1494.8590063661989,11.554486201928798,0
2026-03-01 01:15:00,77.1662848173478,2.0210202791433485,4.891657796587733,1502.5193916275753,11.5720529725115,0
2026-03-01 01:16:00,76.3829599914793,1.9869029180749653,5.067820299751756,1497.5778579446767,12.090603048600698,0
2026-03-01 01:17:00,76.9550561498737,2.1642897179857585,5.214353097420279,1496.722688544055,11.272366810228462,0
2026-03-01 01:18:00,77.14969753360752,2.251045826771099,5.219578544490303,1506.7521381788247,11.182758746541902,0
2026-03-01 01:19:00,76.5303732824201,2.102707885858312,5.451975859496902,1508.838622713898,11.097798419964926,0
2026-03-01 01:20:00,74.84201107325414,2.072389569540199,5.6718234968179875,1516.0086395487763,10.92779631977557,0
2026-03-01 01:21:00,76.53538614377287,2.2519525540307037,5.777541825485802,1528.1612676488633,11.575648752354152,0
2026-03-01 01:22:00,77.051294833886,2.328101805970108,5.536040203649531,1551.4908247104897,11.736726816966957,0
2026-03-01 01:23:00,79.26716855613687,2.0282330493330747,5.605735638594532,1563.4541089266722,11.63169702444006,0
2026-03-01 01:24:00,79.45775876300975,2.123266118813253,5.642743771430723,1547.6994173891296,11.627126157540326,0
2026-03-01 01:25:00,80.29927888822681,2.2779707819019004,5.584419077254188,1544.27258281624,11.767551640380852,0
2026-03-01 01:26:00,81.09537671538497,2.1123402887805818,5.26178027008763,1542.0128300337608,11.336098735633495,0
2026-03-01 01:27:00,79.91744963283436,2.1123908919775833,5.322037495316107,1519.1189871541706,11.773501422625017,0
2026-03-01 01:28:00,77.43859969083569,2.1724742060091753,4.9836405713205885,1494.9780395294786,12.078125324531909,0
2026-03-01 01:29:00,76.76572926833556,2.051194038700586,4.9011008004873915,1503.5883559100341,12.0436297926329,0
2026-03-01 01:30:00,76.58992397946096,2.1840045469395917,4.776862033068979,1495.0010754671748,11.816919669050673,0
2026-03-01 01:31:00,77.83709622560676,2.295247204514136,5.048169585881095,1494.9125059792862,11.778301022943644,0
2026-03-01 01:32:00,78.61278070677038,2.214146464425406,5.200207099567956,1508.0497310200642,11.51726639764903,0
2026-03-01 01:33:00,78.22594169552892,2.1771377272155576,5.505498673650484,1552.364999593289,11.54756448212819,0
2026-03-01 01:34:00,77.98440297751347,1.86106807240666,5.485027743024627,1547.0058755714135,11.163305380963973,0
2026-03-01 01:35:00,78.66931714657993,1.6702123861611309,5.386004614692635,1544.726338390903,10.76244833642609,0
2026-03-01 01:36:00,79.38308905177827,1.8412237573508297,5.076278693134567,1515.707199831606,11.201888981559838,0
2026-03-01 01:37:00,78.99658492107993,1.6986898656379936,5.0110352784489605,1512.2618624660138,11.261325287155904,0
